gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,curcdq,datacqtr,datafqtr,cik,costat
160250,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,,I
160250,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,,I
160254,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001130626,A
160254,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001130626,A
160254,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001130626,A
160254,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001130626,A
160255,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001274057,I
160255,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001274057,I
160255,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001274057,I
160255,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001274057,I
160256,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,,I
160260,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000834208,I
160260,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000834208,I
160260,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000834208,I
160260,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000834208,I
160272,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001182129,I
160272,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001182129,I
160272,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001182129,I
160272,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001182129,I
160282,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001287151,A
160282,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001287151,A
160282,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001287151,A
160282,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001287151,A
160329,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001652044,A
160329,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001652044,A
160329,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001652044,A
160329,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001652044,A
160331,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001162324,I
160331,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001162324,I
160331,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001162324,I
160331,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001162324,I
160336,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001287258,I
160336,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001287258,I
160336,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001287258,I
160336,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001287258,I
160338,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001288741,I
160338,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001288741,I
160338,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001288741,I
160338,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001288741,I
160340,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000899460,A
160340,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000899460,A
160340,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000899460,A
160340,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000899460,A
160341,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001288403,A
160341,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001288403,A
160341,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001288403,A
160341,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001288403,A
160343,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001276827,I
160343,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001276827,I
160343,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001276827,I
160343,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001276827,I
160364,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001089638,I
160364,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001089638,I
160364,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001089638,I
160364,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001089638,I
160373,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001289419,A
160373,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001289419,A
160373,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001289419,A
160373,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001289419,A
160374,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001288379,I
160374,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001288379,I
160374,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001288379,I
160374,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001288379,I
160375,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001289340,A
160375,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001289340,A
160375,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001289340,A
160375,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001289340,A
160376,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001289460,A
160376,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001289460,A
160376,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001289460,A
160376,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001289460,A
160414,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001289001,I
160414,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001289001,I
160414,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001289001,I
160414,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001289001,I
160415,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001111247,I
160415,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001111247,I
160415,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001111247,I
160415,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001111247,I
160447,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001283073,I
160447,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001283073,I
160447,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001283073,I
160447,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001283073,I
160448,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001289863,I
160448,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001289863,I
160448,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001289863,I
160448,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001289863,I
160449,30/06/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0001115091,A
160449,30/09/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0001115091,A
160449,31/12/2004,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0001115091,A
160449,31/03/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0001115091,A
160474,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001048685,I
160474,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001048685,I
160474,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001048685,I
160474,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001048685,I
160475,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001359950,I
160475,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001359950,I
160475,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001359950,I
160475,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001359950,I
160488,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001289850,A
160488,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001289850,A
160488,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001289850,A
160488,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001289850,A
160492,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001289871,I
160492,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001289871,I
160492,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001289871,I
160492,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001289871,I
160498,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001289434,I
160498,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001289434,I
160498,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001289434,I
160498,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001289434,I
160504,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001137399,I
160504,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001137399,I
160504,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001137399,I
160504,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001137399,I
160505,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001050550,I
160505,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001050550,I
160505,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001050550,I
160505,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001050550,I
160549,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001316631,A
160549,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001316631,A
160549,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001316631,A
160549,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001316631,A
160570,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001290900,A
160570,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001290900,A
160570,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001290900,A
160570,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001290900,A
160571,31/07/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001211351,A
160571,31/10/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001211351,A
160571,31/01/2005,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001211351,A
160571,30/04/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001211351,A
160597,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001163848,I
160597,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001163848,I
160597,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001163848,I
160597,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001163848,I
160598,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0001124941,A
160598,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0001124941,A
160598,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0001124941,A
160598,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0001124941,A
160600,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001292055,I
160600,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001292055,I
160600,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001292055,I
160600,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001292055,I
160607,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001108674,I
160607,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001108674,I
160607,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001108674,I
160607,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001108674,I
160623,31/08/2004,2004,1,INDL,C,D,STD,USD,2004Q3,2004Q1,0000885780,I
160623,30/11/2004,2004,2,INDL,C,D,STD,USD,2004Q4,2004Q2,0000885780,I
160623,28/02/2005,2004,3,INDL,C,D,STD,USD,2005Q1,2004Q3,0000885780,I
160623,31/05/2005,2004,4,INDL,C,D,STD,USD,2005Q2,2004Q4,0000885780,I
160632,31/07/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0001205431,I
160632,31/10/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0001205431,I
160632,31/01/2005,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0001205431,I
160632,30/04/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0001205431,I
160660,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0001290689,A
160660,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0001290689,A
160660,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0001290689,A
160660,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0001290689,A
160661,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001292556,I
160668,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001080014,A
160668,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001080014,A
160668,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001080014,A
160668,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001080014,A
160670,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001293243,I
160670,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001293243,I
160670,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001293243,I
160670,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001293243,I
160684,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001262823,A
160684,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001262823,A
160684,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001262823,A
160684,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001262823,A
160742,31/07/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0001007019,A
160742,31/10/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0001007019,A
160742,31/01/2005,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0001007019,A
160742,30/04/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0001007019,A
160785,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000884219,A
160785,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000884219,A
160785,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000884219,A
160785,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000884219,A
160797,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001219210,I
160797,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001219210,I
160797,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001219210,I
160797,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001219210,I
160798,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001259550,A
160798,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001259550,A
160798,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001259550,A
160798,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001259550,A
160809,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001130166,A
160809,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001130166,A
160809,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001130166,A
160809,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001130166,A
160810,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001135271,I
160810,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001135271,I
160810,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001135271,I
160810,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001135271,I
160837,31/07/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0001274150,I
160837,31/10/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0001274150,I
160837,31/01/2005,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0001274150,I
160837,30/04/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0001274150,I
160838,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001297720,I
160838,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001297720,I
160838,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001297720,I
160838,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001297720,I
160867,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001136655,I
160867,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001136655,I
160867,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001136655,I
160867,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001136655,I
160887,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,,I
160887,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,,I
160887,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,,I
160887,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,,I
160888,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001280452,A
160888,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001280452,A
160888,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001280452,A
160888,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001280452,A
160889,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001292026,A
160889,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001292026,A
160889,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001292026,A
160889,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001292026,A
160890,31/08/2004,2004,1,INDL,C,D,STD,USD,2004Q3,2004Q1,0001100124,I
160890,30/11/2004,2004,2,INDL,C,D,STD,USD,2004Q4,2004Q2,0001100124,I
160890,28/02/2005,2004,3,INDL,C,D,STD,USD,2005Q1,2004Q3,0001100124,I
160890,31/05/2005,2004,4,INDL,C,D,STD,USD,2005Q2,2004Q4,0001100124,I
160893,30/06/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0001289308,A
160893,30/09/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0001289308,A
160893,31/12/2004,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0001289308,A
160893,31/03/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0001289308,A
160912,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001297401,I
160912,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001297401,I
160912,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001297401,I
160912,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001297401,I
160913,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001296445,A
160913,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001296445,A
160913,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001296445,A
160913,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001296445,A
160932,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001122425,I
160932,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001122425,I
160932,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001122425,I
160932,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001122425,I
160933,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0001290096,I
160933,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0001290096,I
160933,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0001290096,I
160933,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0001290096,I
160934,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001287503,I
160934,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001287503,I
160934,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001287503,I
160934,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001287503,I
160950,30/06/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0001143967,I
160950,30/09/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0001143967,I
160950,31/12/2004,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0001143967,I
160950,31/03/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0001143967,I
160961,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001239188,A
160988,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001297968,I
160988,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001297968,I
160988,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001297968,I
160988,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001297968,I
161012,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001297633,I
161012,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001297633,I
161012,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001297633,I
161012,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001297633,I
161037,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000902482,I
161037,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000902482,I
161037,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000902482,I
161037,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000902482,I
161055,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001113809,A
161055,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001113809,A
161055,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001113809,A
161055,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001113809,A
161056,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001294538,I
161056,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001294538,I
161056,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001294538,I
161056,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001294538,I
161064,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001299716,I
161064,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001299716,I
161064,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001299716,I
161064,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001299716,I
161071,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001299139,A
161071,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001299139,A
161071,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001299139,A
161071,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001299139,A
161072,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001299969,A
161072,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001299969,A
161072,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001299969,A
161072,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001299969,A
161073,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001217688,I
161073,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001217688,I
161073,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001217688,I
161073,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001217688,I
161075,30/06/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0001292215,I
161075,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0001292215,I
